varible_name,method,cluster
kmeans_norm,sklearn.cluster.KMeans,SCIKIT_LEARN
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
transformer,sklearn.preprocessing.Normalizer,NUMPY_VISUALIZATION
logit,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_skf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_time,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_skf_new_fe,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_time_new_fe,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_skf_new_fe_tf_idf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_time_new_fe_tf_idf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logit_grid_searcher_final,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
time_split,sklearn.model_selection.TimeSeriesSplit,SCIKIT_LEARN_VISUALIZATION
cv_skf_scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
cv_time_scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
X_add[features_scale],sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
data[features_scale],sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat2,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat2,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
"x_train,x_val,y_train,y_val",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
model,sklearn.linear_model.Lasso,NUMPY_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
model,sklearn.linear_model.Ridge,NUMPY_VISUALIZATION
grid_search,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
grid_search,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
"ld_train1,ld_train2",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
iris_dataset,sklearn.datasets.load_iris,SCIKIT_LEARN
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
clf2,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
"Xtrain,Xval,Ztrain,Zval",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"Xcv,Xv,Zcv,Zv",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
model,sklearn.neural_network.MLPRegressor,NUMPY_VISUALIZATION
cohen_kappa,sklearn.metrics.cohen_kappa_score,STRUCTURED_DATA_VISUALIZATION
cohen_kappa,sklearn.metrics.cohen_kappa_score,STRUCTURED_DATA_VISUALIZATION
tsne,sklearn.manifold.TSNE,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,REQUESTS
rf,sklearn.ensemble.RandomForestClassifier,STRUCTURED_DATA_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,STRUCTURED_DATA_VISUALIZATION
"fpr,tpr,_",sklearn.metrics.roc_curve,STRUCTURED_DATA_VISUALIZATION
kf,sklearn.model_selection.KFold,STRUCTURED_DATA_VISUALIZATION
clf_C,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf_A,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf_C,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf_A,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf_C,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
clf_A,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
results['acc_train'],sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
results['acc_test'],sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
results['f_train'],sklearn.metrics.fbeta_score,NUMPY_VISUALIZATION
results['f_test'],sklearn.metrics.fbeta_score,NUMPY_VISUALIZATION
scorer,sklearn.metrics.make_scorer,NUMPY_VISUALIZATION
grid_obj,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
clf_B,sklearn.naive_bayes.MultinomialNB,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.MinMaxScaler,NUMPY_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
Ctr,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
Ctr,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
Ctr,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
Ctr,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
C,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
rfc,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
gs,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
encoder,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
reviews_train,sklearn.datasets.load_files,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
reviews_test,sklearn.datasets.load_files,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lda,sklearn.decomposition.LatentDirichletAllocation,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lda100,sklearn.decomposition.LatentDirichletAllocation,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cv,sklearn.model_selection.StratifiedShuffleSplit,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
pipe,sklearn.pipeline.make_pipeline,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
pipe,sklearn.pipeline.make_pipeline,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"(xtrain,xtest,ytrain,ytest)",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"(xtrain,xtest,ytrain,ytest)",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
lb,sklearn.preprocessing.LabelBinarizer,STRUCTURED_DATA_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
labels,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
labels,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.MiniBatchKMeans,SCIKIT_LEARN_VISUALIZATION
model,sklearn.cluster.SpectralClustering,SCIKIT_LEARN_VISUALIZATION
digits,sklearn.datasets.load_digits,SCIKIT_LEARN_VISUALIZATION
china,sklearn.datasets.load_sample_image,SCIKIT_LEARN_VISUALIZATION
"X,y",sklearn.datasets.make_moons,SCIKIT_LEARN_VISUALIZATION
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
mat,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_VISUALIZATION
labels,sklearn.metrics.pairwise_distances_argmin,SCIKIT_LEARN_VISUALIZATION
random_forest,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
random_forest,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
random_forest,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
perceptron,sklearn.linear_model.Perceptron,SCIKIT_LEARN_VISUALIZATION
"precision,recall,threshold",sklearn.metrics.precision_recall_curve,SCIKIT_LEARN_VISUALIZATION
r_a_score,sklearn.metrics.roc_auc_score,SCIKIT_LEARN_VISUALIZATION
"false_positive_rate,true_positive_rate,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN_VISUALIZATION
xgb_random,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
predictions,sklearn.model_selection.cross_val_predict,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
"train_df,post_test_df",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"train_df,post_test_df",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
gaussian,sklearn.naive_bayes.GaussianNB,SCIKIT_LEARN_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
linear_svc,sklearn.svm.LinearSVC,SCIKIT_LEARN_VISUALIZATION
decision_tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
exmodel,sklearn.ensemble.ExtraTreesClassifier,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
tmp_dict4[model_str],sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
model,sklearn.model_selection.GridSearchCV,STRUCTURED_DATA_VISUALIZATION
model,sklearn.model_selection.GridSearchCV,STRUCTURED_DATA_VISUALIZATION
model,sklearn.model_selection.GridSearchCV,STRUCTURED_DATA_VISUALIZATION
model,sklearn.model_selection.GridSearchCV,STRUCTURED_DATA_VISUALIZATION
"X_train_raw,X_test_raw",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
LR1,sklearn.linear_model.LinearRegression,SCIKIT_LEARN
LR2,sklearn.linear_model.LinearRegression,SCIKIT_LEARN
LR,sklearn.linear_model.LinearRegression,SCIKIT_LEARN
kf,sklearn.model_selection.KFold,SCIKIT_LEARN
kf,sklearn.model_selection.KFold,SCIKIT_LEARN
"train,test",sklearn.model_selection.train_test_split,SCIKIT_LEARN
"train,test",sklearn.model_selection.train_test_split,SCIKIT_LEARN
estimator,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
estimator,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
estimator,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
MMEncoder,sklearn.preprocessing.MinMaxScaler,SCIKIT_LEARN_VISUALIZATION
kmeans_,sklearn.cluster.KMeans,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
val_score_auc,sklearn.metrics.roc_auc_score,STRUCTURED_DATA_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
lb_en,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
tree,sklearn.tree.DecisionTreeRegressor,SCIKIT_LEARN_VISUALIZATION
tree,sklearn.tree.DecisionTreeRegressor,SCIKIT_LEARN_VISUALIZATION
imp,sklearn.impute.SimpleImputer,SCIKIT_LEARN_VISUALIZATION
impute,sklearn.impute.SimpleImputer,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.neural_network.MLPClassifier,NUMPY_VISUALIZATION
RMSE,sklearn.metrics.mean_squared_error,NUMPY_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,NUMPY_VISUALIZATION
forest,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
data,sklearn.preprocessing.scale,NUMPY_VISUALIZATION
kfold,sklearn.model_selection.KFold,STRUCTURED_DATA_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
ridge,sklearn.linear_model.Ridge,SCIKIT_LEARN_VISUALIZATION
ridge,sklearn.linear_model.Ridge,SCIKIT_LEARN_VISUALIZATION
ridge_cv,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
lasso_cv,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
ridge_cv,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
lasso_cv,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
"df_train,df_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.MinMaxScaler,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
report,sklearn.metrics.classification_report,SCIKIT_LEARN_VISUALIZATION
cnf_matrix,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_VISUALIZATION
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
le_one,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le_second,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le_one,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
le_second,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
newTree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree_one,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree_two,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree_three,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree_four,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree_five,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
tree,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
val_score_auc,sklearn.metrics.roc_auc_score,REQUESTS
couple_dist,sklearn.metrics.pairwise_distances,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
couple_dist,sklearn.metrics.pairwise_distances,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf_neural,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
rnd_search,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_bn,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_dropout,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_bn,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_dropout,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_bn,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
rnd_search_dropout,sklearn.model_selection.RandomizedSearchCV,TENSOR_FLOW
estimator,sklearn.ensemble.RandomForestRegressor,NUMPY_VISUALIZATION
estimator,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
MMEncoder,sklearn.preprocessing.MinMaxScaler,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN
rf_clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN
knn_clf,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
knn_clf,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
knn_clf,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
knn_clf,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_VISUALIZATION
LR,sklearn.linear_model.LogisticRegression,STRUCTURED_DATA_VISUALIZATION
LR,sklearn.linear_model.LogisticRegression,STRUCTURED_DATA_VISUALIZATION
LR,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
mc_nb,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
mc_nb,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
clusterer,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
cluster,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
sample_silhouette_values,sklearn.metrics.silhouette_samples,NUMPY_VISUALIZATION
silhouette_avg,sklearn.metrics.silhouette_score,NUMPY_VISUALIZATION
ss,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
r2,sklearn.metrics.r2_score,STRUCTURED_DATA_VISUALIZATION
r2,sklearn.metrics.r2_score,STRUCTURED_DATA_VISUALIZATION
rfr,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rfr,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
score,sklearn.metrics.r2_score,SCIKIT_LEARN_VISUALIZATION
score,sklearn.metrics.r2_score,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
